278271362,63.68
1075332364,59.6
278271363,63.84
278271360,63.67
1075332353,53.88
1075332355,59.26
647897986,57.15
4602992448,139.65
647897984,56.44
1870949028,52.33
1384142753,54.43
1075332410,55.12
1075332412,59.79
764422325,60.98
1075332413,58.81
1601067595,176.9
764422326,61.65
1075332414,59.19
1384142760,56.38
345117115,154.74
1601067589,177.19
764422332,61.71
345117116,156.97
1384142766,57.58
1601067613,177.21
1601067610,177.28
4602992488,152.74
1075332399,58.35
1601067606,176.18
1075332387,56.52
1776577759,166.92
1075332389,58.84
1601067603,176.61
1601067600,176.64
764422319,61.56
1384142783,57.19
473831806,61.16
473831807,61.18
473831804,61.21
1601067564,172.33
1075332443,55.88
473831802,60.89
1601067562,172.3
1128285701,78.01
1075332446,57.66
1128285702,78.71
1601067560,171.54
4602992411,151.69
3770607097,57.36
1075332432,58.73
1128285704,76.93
1075332435,59.25
1601067552,173.11
1075332425,56.59
3770607087,56.95
1075332428,57.75
1075332430,55.98
247860113,158.08
2544014069,59.7
764422344,61.7
1075332416,58.23
2544014074,55.86
1075332417,58.67
2544014072,55.94
616440293,50.83
1384142811,57.97
247860120,152.19
1075332423,57.56
247860132,137.53
247860133,135.92
247860131,137.64
1075332464,56.01
1075332468,58.63
670704266,58.04
1075332456,58.74
1075332458,57.06
1384142834,58.12
1075332460,59.28
3426142529,77.04
1075332448,59.97
1075332449,58.41
1075332450,53.68
4602992417,150.49
570697593,61.57
1601067759,174.86
1601067750,174.85
1601067746,174.36
1601067744,175.1
1295534253,66.6
1295534254,66.98
1295534241,67.95
1601067767,174.25
1870948893,60.24
1295534244,66.51
4602992577,141.79
570697637,61.0
570697638,61.01
6594923700,79.1
6594923699,79.09
1295534237,68.87
6594923698,79.41
1295534238,66.88
6594923697,79.14
1870948908,60.72
1384142633,57.03
1870948905,60.49
6594923704,79.45
1601067742,175.53
7295121251,55.99
1601067740,175.57
1870948913,60.33
7295121253,55.69
7295121252,55.65
473831813,61.16
473831811,61.18
473831809,61.22
1601067694,175.63
1870948933,57.56
1601067692,177.29
1601067693,175.82
259263153,168.18
1601067691,177.73
259263154,167.06
1601067688,177.88
259263165,139.3
1601067687,177.85
1870948941,60.07
1601067682,177.68
1870948939,59.75
259263140,151.33
271455742,55.85
6389135619,67.92
271455743,55.63
6389135618,67.97
271455740,55.9
432806942,50.27
6389135617,67.95
1870948951,59.95
6389135616,68.09
259263137,142.6
271455739,56.0
1870948945,59.73
271455736,57.27
259263139,148.24
271455735,57.84
259263150,168.1
271455732,57.57
271455733,58.23
1601067701,175.77
271455731,56.73
410131884,58.56
1601067696,175.96
271455729,55.5
1870948964,59.24
259263126,165.11
1870948966,59.54
503716832,73.81
503716833,69.11
259263133,154.53
259263128,162.38
1377982414,55.53
1870948968,58.87
432806945,49.72
259263130,158.36
1870948970,60.38
259263108,162.27
1377982419,55.2
